"siteID","date","Year","Month","Tmin","Tmax","Tavg","P"
"Pitilla","1990-10-01",1990,10,20.15,25.35,22.75,396.47
"Rancho Harold","1990-10-01",1990,10,19.65,25.65,22.65,371.87
"Cacao Arenales","1990-11-01",1990,11,18.25,23.15,20.7,225.77
"Bosque Humedo","1990-11-01",1990,11,22.55,26.75,24.65,198.76
"Naranjo Carbonal","1990-11-01",1990,11,24.35,27.85,26.1,168.67
"Cacao Sendero Circular","1990-11-01",1990,11,17.45,22.25,19.85,228.15
"Gongora","1990-11-01",1990,11,20.55,25.65,23.1,216.19
"Rincon 1000","1990-11-01",1990,11,17.95,23.25,20.6,272.46
"Rincon 1200","1990-11-01",1990,11,16.75,21.95,19.35,273.89
"Maritza","1990-11-01",1990,11,20.75,25.45,23.1,195.66
"Pitilla","1990-11-01",1990,11,20.25,24.45,22.35,242.57
"Rancho Harold","1990-11-01",1990,11,19.85,24.85,22.35,220.06
"Cacao Arenales","1990-12-01",1990,12,18.15,23.65,20.9,137.09
"Bosque Humedo","1990-12-01",1990,12,22.25,27.25,24.75,44.81
"Naranjo Carbonal","1990-12-01",1990,12,24.05,28.35,26.2,21.78
"Cacao Sendero Circular","1990-12-01",1990,12,17.35,22.85,20.1,144.12
"Gongora","1990-12-01",1990,12,20.35,26.05,23.2,97.92
"Rincon 1000","1990-12-01",1990,12,17.85,23.55,20.7,154.8
"Rincon 1200","1990-12-01",1990,12,16.75,22.35,19.55,168.97
"Maritza","1990-12-01",1990,12,20.45,25.75,23.1,110.55
"Pitilla","1990-12-01",1990,12,19.85,24.65,22.25,218.83
"Rancho Harold","1990-12-01",1990,12,19.65,25.25,22.45,110.41
"Cacao Arenales","1991-01-01",1991,1,17.95,24.85,21.4,17.77
"Bosque Humedo","1991-01-01",1991,1,22.15,28.35,25.25,4.18
"Naranjo Carbonal","1991-01-01",1991,1,23.95,29.35,26.65,1.48
"Cacao Sendero Circular","1991-01-01",1991,1,17.15,23.95,20.55,19.57
"Gongora","1991-01-01",1991,1,20.15,27.35,23.75,10.14
"Rincon 1000","1991-01-01",1991,1,17.65,24.75,21.2,12.82
"Rincon 1200","1991-01-01",1991,1,16.55,23.55,20.05,15.87
"Maritza","1991-01-01",1991,1,20.25,26.95,23.6,16.3
"Pitilla","1991-01-01",1991,1,19.55,25.65,22.6,40.99
"Rancho Harold","1991-01-01",1991,1,19.45,26.65,23.05,12.13
"Cacao Arenales","1991-02-01",1991,2,18.05,25.55,21.8,41.14
"Bosque Humedo","1991-02-01",1991,2,22.25,28.85,25.55,6.48
"Naranjo Carbonal","1991-02-01",1991,2,23.85,29.55,26.7,1.5
"Cacao Sendero Circular","1991-02-01",1991,2,17.25,24.65,20.95,43.65
"Gongora","1991-02-01",1991,2,20.25,28.05,24.15,26.99
"Rincon 1000","1991-02-01",1991,2,17.75,25.45,21.6,55.08
"Rincon 1200","1991-02-01",1991,2,16.65,24.15,20.4,61.04
"Maritza","1991-02-01",1991,2,20.25,27.55,23.9,30.69
"Pitilla","1991-02-01",1991,2,19.55,26.25,22.9,69.71
"Rancho Harold","1991-02-01",1991,2,19.55,27.25,23.4,31.42
"Cacao Arenales","1991-03-01",1991,3,17.85,27.85,22.85,9.49
"Bosque Humedo","1991-03-01",1991,3,22.45,30.95,26.7,3.54
"Naranjo Carbonal","1991-03-01",1991,3,24.45,31.25,27.85,2.63
"Cacao Sendero Circular","1991-03-01",1991,3,16.95,26.85,21.9,10
"Gongora","1991-03-01",1991,3,20.35,30.75,25.55,6.75
"Rincon 1000","1991-03-01",1991,3,17.25,27.85,22.55,12.02
"Rincon 1200","1991-03-01",1991,3,16.05,26.35,21.2,13.05
"Maritza","1991-03-01",1991,3,20.55,30.15,25.35,7.54
"Pitilla","1991-03-01",1991,3,19.85,28.65,24.25,15.79
"Rancho Harold","1991-03-01",1991,3,19.55,29.85,24.7,7.58
"Cacao Arenales","1991-04-01",1991,4,18.35,28.05,23.2,20.48
"Bosque Humedo","1991-04-01",1991,4,23.45,31.65,27.55,13.07
"Naranjo Carbonal","1991-04-01",1991,4,25.55,32.05,28.8,11.96
"Cacao Sendero Circular","1991-04-01",1991,4,17.35,26.95,22.15,21.12
"Gongora","1991-04-01",1991,4,21.15,31.25,26.2,16.58
"Rincon 1000","1991-04-01",1991,4,17.85,28.15,23,25.99
"Rincon 1200","1991-04-01",1991,4,16.45,26.55,21.5,26.84
"Maritza","1991-04-01",1991,4,21.25,30.75,26,16.59
"Pitilla","1991-04-01",1991,4,20.55,29.05,24.8,27.02
"Rancho Harold","1991-04-01",1991,4,20.25,30.35,25.3,17.91
"Cacao Arenales","1991-05-01",1991,5,19.05,25.75,22.4,281.77
"Bosque Humedo","1991-05-01",1991,5,23.45,29.15,26.3,271.22
"Naranjo Carbonal","1991-05-01",1991,5,25.35,30.05,27.7,243.12
"Cacao Sendero Circular","1991-05-01",1991,5,18.15,24.75,21.45,284.78
"Gongora","1991-05-01",1991,5,21.45,28.35,24.9,271.96
"Rincon 1000","1991-05-01",1991,5,18.65,25.55,22.1,304.66
"Rincon 1200","1991-05-01",1991,5,17.45,24.25,20.85,311.12
"Maritza","1991-05-01",1991,5,21.55,28.15,24.85,253.77
"Pitilla","1991-05-01",1991,5,20.95,26.95,23.95,283.04
"Rancho Harold","1991-05-01",1991,5,20.65,27.55,24.1,275.57
"Cacao Arenales","1991-06-01",1991,6,19.05,24.85,21.95,326.55
"Bosque Humedo","1991-06-01",1991,6,23.45,28.55,26,246.75
"Naranjo Carbonal","1991-06-01",1991,6,25.35,29.65,27.5,172.59
"Cacao Sendero Circular","1991-06-01",1991,6,18.25,23.95,21.1,334.07
"Gongora","1991-06-01",1991,6,21.45,27.45,24.45,289.5
"Rincon 1000","1991-06-01",1991,6,18.75,24.85,21.8,374.64
"Rincon 1200","1991-06-01",1991,6,17.65,23.55,20.6,386.37
"Maritza","1991-06-01",1991,6,21.65,27.15,24.4,288.18
"Pitilla","1991-06-01",1991,6,21.05,26.05,23.55,402.3
"Rancho Harold","1991-06-01",1991,6,20.75,26.65,23.7,302.87
"Cacao Arenales","1991-07-01",1991,7,18.95,24.25,21.6,300.48
"Bosque Humedo","1991-07-01",1991,7,23.25,28.05,25.65,126.03
"Naranjo Carbonal","1991-07-01",1991,7,25.05,29.25,27.15,69.79
"Cacao Sendero Circular","1991-07-01",1991,7,18.15,23.35,20.75,315.06
"Gongora","1991-07-01",1991,7,21.25,26.75,24,222.34
"Rincon 1000","1991-07-01",1991,7,18.75,24.15,21.45,323.56
"Rincon 1200","1991-07-01",1991,7,17.55,22.95,20.25,347.13
"Maritza","1991-07-01",1991,7,21.35,26.45,23.9,255.83
"Pitilla","1991-07-01",1991,7,20.75,25.45,23.1,464.89
"Rancho Harold","1991-07-01",1991,7,20.55,25.95,23.25,247.11
"Cacao Arenales","1991-08-01",1991,8,18.85,24.05,21.45,362.21
"Bosque Humedo","1991-08-01",1991,8,23.05,28.05,25.55,195.81
"Naranjo Carbonal","1991-08-01",1991,8,24.95,29.35,27.15,119.14
"Cacao Sendero Circular","1991-08-01",1991,8,17.95,23.25,20.6,373.36
"Gongora","1991-08-01",1991,8,21.15,26.65,23.9,298.24
"Rincon 1000","1991-08-01",1991,8,18.55,24.15,21.35,440.24
"Rincon 1200","1991-08-01",1991,8,17.35,22.85,20.1,456.7
"Maritza","1991-08-01",1991,8,21.15,26.35,23.75,304.6
"Pitilla","1991-08-01",1991,8,20.65,25.25,22.95,492.3
"Rancho Harold","1991-08-01",1991,8,20.35,25.85,23.1,320.79
"Cacao Arenales","1991-09-01",1991,9,18.45,24.25,21.35,311.24
"Bosque Humedo","1991-09-01",1991,9,22.85,28.05,25.45,241.21
"Naranjo Carbonal","1991-09-01",1991,9,24.85,29.25,27.05,175.18
"Cacao Sendero Circular","1991-09-01",1991,9,17.55,23.35,20.45,318.62
"Gongora","1991-09-01",1991,9,20.75,26.95,23.85,277.79
"Rincon 1000","1991-09-01",1991,9,18.05,24.45,21.25,359.21
"Rincon 1200","1991-09-01",1991,9,16.85,23.05,19.95,370.57
"Maritza","1991-09-01",1991,9,20.95,26.55,23.75,276.97
"Pitilla","1991-09-01",1991,9,20.45,25.45,22.95,384.8
"Rancho Harold","1991-09-01",1991,9,20.05,26.05,23.05,289.13
"Cacao Arenales","1991-10-01",1991,10,17.85,23.65,20.75,312.94
"Bosque Humedo","1991-10-01",1991,10,22.25,27.25,24.75,243.58
"Naranjo Carbonal","1991-10-01",1991,10,24.15,28.35,26.25,181
"Cacao Sendero Circular","1991-10-01",1991,10,16.95,22.75,19.85,319.1
"Gongora","1991-10-01",1991,10,20.15,26.35,23.25,288.07
"Rincon 1000","1991-10-01",1991,10,17.45,23.95,20.7,352.18
"Rincon 1200","1991-10-01",1991,10,16.25,22.65,19.45,362.1
"Maritza","1991-10-01",1991,10,20.45,26.05,23.25,280.27
"Pitilla","1991-10-01",1991,10,19.95,25.05,22.5,368.52
"Rancho Harold","1991-10-01",1991,10,19.45,25.55,22.5,296.85
"Cacao Arenales","1991-11-01",1991,11,18.15,23.25,20.7,70.77
"Bosque Humedo","1991-11-01",1991,11,22.45,27.15,24.8,31.1
"Naranjo Carbonal","1991-11-01",1991,11,24.35,28.55,26.45,21.18
"Cacao Sendero Circular","1991-11-01",1991,11,17.35,22.45,19.9,73.98
"Gongora","1991-11-01",1991,11,20.45,25.85,23.15,52.61
"Rincon 1000","1991-11-01",1991,11,17.85,23.35,20.6,88.14
"Rincon 1200","1991-11-01",1991,11,16.75,22.05,19.4,93.93
"Maritza","1991-11-01",1991,11,20.55,25.55,23.05,57.49
"Pitilla","1991-11-01",1991,11,19.95,24.45,22.2,113.32
"Rancho Harold","1991-11-01",1991,11,19.65,25.05,22.35,58.43
"Cacao Arenales","1991-12-01",1991,12,18.15,23.85,21,75.52
"Bosque Humedo","1991-12-01",1991,12,22.35,27.55,24.95,25.87
"Naranjo Carbonal","1991-12-01",1991,12,24.15,28.75,26.45,12.61
"Cacao Sendero Circular","1991-12-01",1991,12,17.35,22.95,20.15,80.75
"Gongora","1991-12-01",1991,12,20.45,26.35,23.4,50.18
"Rincon 1000","1991-12-01",1991,12,17.95,23.85,20.9,71.15
"Rincon 1200","1991-12-01",1991,12,16.85,22.65,19.75,81.78
"Maritza","1991-12-01",1991,12,20.45,25.85,23.15,63.71
"Pitilla","1991-12-01",1991,12,19.75,24.65,22.2,135.61
"Rancho Harold","1991-12-01",1991,12,19.75,25.55,22.65,57.45
"Cacao Arenales","1992-01-01",1992,1,18.15,25.15,21.65,31.69
"Bosque Humedo","1992-01-01",1992,1,22.25,28.45,25.35,5.48
"Naranjo Carbonal","1992-01-01",1992,1,23.95,29.35,26.65,1.32
"Cacao Sendero Circular","1992-01-01",1992,1,17.45,24.35,20.9,34.14
"Gongora","1992-01-01",1992,1,20.25,27.55,23.9,19.59
"Rincon 1000","1992-01-01",1992,1,17.85,25.15,21.5,31.99
"Rincon 1200","1992-01-01",1992,1,16.75,23.95,20.35,36.63
"Maritza","1992-01-01",1992,1,20.35,27.05,23.7,25.92
"Pitilla","1992-01-01",1992,1,19.75,25.75,22.75,61.41
"Rancho Harold","1992-01-01",1992,1,19.65,26.85,23.25,23.16
"Cacao Arenales","1992-02-01",1992,2,17.85,25.75,21.8,35.72
"Bosque Humedo","1992-02-01",1992,2,22.35,29.25,25.8,13.63
"Naranjo Carbonal","1992-02-01",1992,2,24.25,30.05,27.15,8.12
"Cacao Sendero Circular","1992-02-01",1992,2,16.95,24.85,20.9,37.01
"Gongora","1992-02-01",1992,2,20.15,28.45,24.3,27.5
"Rincon 1000","1992-02-01",1992,2,17.45,25.75,21.6,51.42
"Rincon 1200","1992-02-01",1992,2,16.25,24.45,20.35,54.64
"Maritza","1992-02-01",1992,2,20.25,28.05,24.15,27.49
"Pitilla","1992-02-01",1992,2,19.65,26.65,23.15,53.04
"Rancho Harold","1992-02-01",1992,2,19.45,27.65,23.55,30.31
"Cacao Arenales","1992-03-01",1992,3,18.55,27.65,23.1,8.93
"Bosque Humedo","1992-03-01",1992,3,22.75,30.55,26.65,1.78
"Naranjo Carbonal","1992-03-01",1992,3,24.45,31.05,27.75,0.46
"Cacao Sendero Circular","1992-03-01",1992,3,17.85,26.75,22.3,9.6
"Gongora","1992-03-01",1992,3,20.75,30.15,25.45,5.75
"Rincon 1000","1992-03-01",1992,3,18.05,27.45,22.75,8.47
"Rincon 1200","1992-03-01",1992,3,17.05,26.25,21.65,9.5
"Maritza","1992-03-01",1992,3,20.85,29.55,25.2,7.45
"Pitilla","1992-03-01",1992,3,20.15,28.25,24.2,15.77
"Rancho Harold","1992-03-01",1992,3,20.05,29.35,24.7,6.67
"Cacao Arenales","1992-04-01",1992,4,18.65,28.25,23.45,24.57
"Bosque Humedo","1992-04-01",1992,4,23.55,31.75,27.65,5.14
"Naranjo Carbonal","1992-04-01",1992,4,25.65,32.15,28.9,2.63
"Cacao Sendero Circular","1992-04-01",1992,4,17.75,27.25,22.5,25.77
"Gongora","1992-04-01",1992,4,21.35,31.35,26.35,16.87
"Rincon 1000","1992-04-01",1992,4,18.25,28.25,23.25,38.82
"Rincon 1200","1992-04-01",1992,4,16.85,26.75,21.8,41.48
"Maritza","1992-04-01",1992,4,21.45,30.85,26.15,17.52
"Pitilla","1992-04-01",1992,4,20.75,29.15,24.95,39.59
"Rancho Harold","1992-04-01",1992,4,20.55,30.45,25.5,19.37
"Cacao Arenales","1992-05-01",1992,5,18.55,27.15,22.85,120.75
"Bosque Humedo","1992-05-01",1992,5,23.45,30.75,27.1,89.89
"Naranjo Carbonal","1992-05-01",1992,5,25.35,31.25,28.3,66.15
"Cacao Sendero Circular","1992-05-01",1992,5,17.65,26.15,21.9,121.88
"Gongora","1992-05-01",1992,5,21.35,30.15,25.75,112.57
"Rincon 1000","1992-05-01",1992,5,18.15,27.05,22.6,176.84
"Rincon 1200","1992-05-01",1992,5,16.85,25.55,21.2,179.21
"Maritza","1992-05-01",1992,5,21.45,29.75,25.6,97.22
"Pitilla","1992-05-01",1992,5,20.75,28.35,24.55,135.1
"Rancho Harold","1992-05-01",1992,5,20.45,29.25,24.85,116.17
"Cacao Arenales","1992-06-01",1992,6,18.95,25.45,22.2,318.18
"Bosque Humedo","1992-06-01",1992,6,23.35,28.85,26.1,286.04
"Naranjo Carbonal","1992-06-01",1992,6,25.25,29.75,27.5,216.11
"Cacao Sendero Circular","1992-06-01",1992,6,18.05,24.55,21.3,323.85
"Gongora","1992-06-01",1992,6,21.45,28.05,24.75,294.62
"Rincon 1000","1992-06-01",1992,6,18.65,25.35,22,350.48
"Rincon 1200","1992-06-01",1992,6,17.45,24.05,20.75,358.05
"Maritza","1992-06-01",1992,6,21.55,27.95,24.75,286.91
"Pitilla","1992-06-01",1992,6,21.05,26.75,23.9,360.22
"Rancho Harold","1992-06-01",1992,6,20.65,27.25,23.95,303.02
"Cacao Arenales","1992-07-01",1992,7,18.55,23.65,21.1,460.02
"Bosque Humedo","1992-07-01",1992,7,22.65,27.25,24.95,281.31
"Naranjo Carbonal","1992-07-01",1992,7,24.55,28.55,26.55,184.27
"Cacao Sendero Circular","1992-07-01",1992,7,17.85,22.85,20.35,474.25
"Gongora","1992-07-01",1992,7,20.75,26.05,23.4,383.23
"Rincon 1000","1992-07-01",1992,7,18.25,23.75,21,530.35
"Rincon 1200","1992-07-01",1992,7,17.15,22.55,19.85,553.56
"Maritza","1992-07-01",1992,7,20.85,25.85,23.35,396.71
"Pitilla","1992-07-01",1992,7,20.35,24.85,22.6,632.59
"Rancho Harold","1992-07-01",1992,7,20.05,25.35,22.7,409.87
"Cacao Arenales","1992-08-01",1992,8,18.55,23.85,21.2,349.25
"Bosque Humedo","1992-08-01",1992,8,22.75,27.65,25.2,209.28
"Naranjo Carbonal","1992-08-01",1992,8,24.65,28.95,26.8,135.41
"Cacao Sendero Circular","1992-08-01",1992,8,17.75,23.05,20.4,359.15
"Gongora","1992-08-01",1992,8,20.85,26.35,23.6,292.18
"Rincon 1000","1992-08-01",1992,8,18.25,23.95,21.1,418.93
"Rincon 1200","1992-08-01",1992,8,17.15,22.65,19.9,436.04
"Maritza","1992-08-01",1992,8,20.95,26.05,23.5,294.66
"Pitilla","1992-08-01",1992,8,20.45,25.05,22.75,466.9
"Rancho Harold","1992-08-01",1992,8,20.15,25.55,22.85,312.31
"Cacao Arenales","1992-09-01",1992,9,18.05,23.85,20.95,472.83
"Bosque Humedo","1992-09-01",1992,9,22.35,27.25,24.8,347.64
"Naranjo Carbonal","1992-09-01",1992,9,24.25,28.35,26.3,252.73
"Cacao Sendero Circular","1992-09-01",1992,9,17.25,22.95,20.1,479.71
"Gongora","1992-09-01",1992,9,20.35,26.35,23.35,437.03
"Rincon 1000","1992-09-01",1992,9,17.65,24.05,20.85,574.18
"Rincon 1200","1992-09-01",1992,9,16.55,22.75,19.65,586.72
"Maritza","1992-09-01",1992,9,20.55,26.15,23.35,409.65
"Pitilla","1992-09-01",1992,9,20.05,25.15,22.6,534.35
"Rancho Harold","1992-09-01",1992,9,19.65,25.55,22.6,451.12
"Cacao Arenales","1992-10-01",1992,10,18.35,23.85,21.1,300.93
"Bosque Humedo","1992-10-01",1992,10,22.55,27.45,25,201.2
"Naranjo Carbonal","1992-10-01",1992,10,24.45,28.65,26.55,139.83
"Cacao Sendero Circular","1992-10-01",1992,10,17.55,22.95,20.25,307.45
"Gongora","1992-10-01",1992,10,20.55,26.35,23.45,265.81
"Rincon 1000","1992-10-01",1992,10,17.95,23.95,20.95,364.9
"Rincon 1200","1992-10-01",1992,10,16.85,22.75,19.8,374.34
"Maritza","1992-10-01",1992,10,20.75,26.05,23.4,257.04
"Pitilla","1992-10-01",1992,10,20.25,25.05,22.65,376.63
"Rancho Harold","1992-10-01",1992,10,19.85,25.55,22.7,278.99
"Cacao Arenales","1992-11-01",1992,11,18.05,23.95,21,154.26
"Bosque Humedo","1992-11-01",1992,11,22.45,27.75,25.1,88.23
"Naranjo Carbonal","1992-11-01",1992,11,24.45,29.05,26.75,57.66
"Cacao Sendero Circular","1992-11-01",1992,11,17.15,23.05,20.1,158.72
"Gongora","1992-11-01",1992,11,20.35,26.65,23.5,128.08
"Rincon 1000","1992-11-01",1992,11,17.65,24.05,20.85,191.63
"Rincon 1200","1992-11-01",1992,11,16.45,22.75,19.6,199.6
"Maritza","1992-11-01",1992,11,20.55,26.25,23.4,129.33
"Pitilla","1992-11-01",1992,11,20.05,25.25,22.65,211.8
"Rancho Harold","1992-11-01",1992,11,19.65,25.85,22.75,137.5
"Cacao Arenales","1992-12-01",1992,12,18.05,23.45,20.75,329.25
"Bosque Humedo","1992-12-01",1992,12,22.15,27.15,24.65,85.98
"Naranjo Carbonal","1992-12-01",1992,12,24.05,28.25,26.15,30.91
"Cacao Sendero Circular","1992-12-01",1992,12,17.25,22.55,19.9,343.7
"Gongora","1992-12-01",1992,12,20.25,25.95,23.1,234.92
"Rincon 1000","1992-12-01",1992,12,17.75,23.45,20.6,429.01
"Rincon 1200","1992-12-01",1992,12,16.65,22.25,19.45,464.76
"Maritza","1992-12-01",1992,12,20.35,25.55,22.95,248.01
"Pitilla","1992-12-01",1992,12,19.75,24.45,22.1,494.36
"Rancho Harold","1992-12-01",1992,12,19.55,25.15,22.35,266.53
"Cacao Arenales","1993-01-01",1993,1,17.55,24.25,20.9,42.69
"Bosque Humedo","1993-01-01",1993,1,21.95,27.85,24.9,14.37
"Naranjo Carbonal","1993-01-01",1993,1,23.75,28.75,26.25,7.07
"Cacao Sendero Circular","1993-01-01",1993,1,16.75,23.35,20.05,44.58
"Gongora","1993-01-01",1993,1,19.85,26.85,23.35,31.59
"Rincon 1000","1993-01-01",1993,1,17.35,24.25,20.8,60.63
"Rincon 1200","1993-01-01",1993,1,16.15,22.95,19.55,65.39
"Maritza","1993-01-01",1993,1,19.95,26.35,23.15,33.33
"Pitilla","1993-01-01",1993,1,19.35,25.15,22.25,68.51
"Rancho Harold","1993-01-01",1993,1,19.15,26.05,22.6,35.25
"Cacao Arenales","1993-02-01",1993,2,17.55,25.65,21.6,12.91
"Bosque Humedo","1993-02-01",1993,2,22.05,29.25,25.65,2.55
"Naranjo Carbonal","1993-02-01",1993,2,23.85,30.05,26.95,0.65
"Cacao Sendero Circular","1993-02-01",1993,2,16.65,24.75,20.7,13.79
"Gongora","1993-02-01",1993,2,19.95,28.45,24.2,8.29
"Rincon 1000","1993-02-01",1993,2,17.05,25.65,21.35,14
"Rincon 1200","1993-02-01",1993,2,15.95,24.25,20.1,16.1
"Maritza","1993-02-01",1993,2,20.05,27.95,24,10.37
"Pitilla","1993-02-01",1993,2,19.45,26.55,23,22.97
"Rancho Harold","1993-02-01",1993,2,19.15,27.65,23.4,9.66
"Cacao Arenales","1993-03-01",1993,3,17.85,27.05,22.45,27.29
"Bosque Humedo","1993-03-01",1993,3,22.45,30.35,26.4,8.94
"Naranjo Carbonal","1993-03-01",1993,3,24.35,30.95,27.65,5.16
"Cacao Sendero Circular","1993-03-01",1993,3,16.95,26.05,21.5,28.52
"Gongora","1993-03-01",1993,3,20.35,29.95,25.15,20
"Rincon 1000","1993-03-01",1993,3,17.35,26.95,22.15,34.14
"Rincon 1200","1993-03-01",1993,3,16.15,25.55,20.85,36.95
"Maritza","1993-03-01",1993,3,20.45,29.35,24.9,20.71
"Pitilla","1993-03-01",1993,3,19.75,27.85,23.8,38.81
"Rancho Harold","1993-03-01",1993,3,19.55,29.05,24.3,22.4
"Cacao Arenales","1993-04-01",1993,4,18.25,27.65,22.95,28.35
"Bosque Humedo","1993-04-01",1993,4,23.55,31.45,27.5,15.96
"Naranjo Carbonal","1993-04-01",1993,4,25.75,31.95,28.85,12.39
"Cacao Sendero Circular","1993-04-01",1993,4,17.25,26.55,21.9,29.04
"Gongora","1993-04-01",1993,4,21.15,30.85,26,23.64
"Rincon 1000","1993-04-01",1993,4,17.85,27.55,22.7,41.16
"Rincon 1200","1993-04-01",1993,4,16.45,25.95,21.2,42.22
"Maritza","1993-04-01",1993,4,21.25,30.35,25.8,22.17
"Pitilla","1993-04-01",1993,4,20.55,28.75,24.65,36.58
"Rancho Harold","1993-04-01",1993,4,20.25,29.85,25.05,25.32
"Cacao Arenales","1993-05-01",1993,5,18.85,25.25,22.05,370.88
"Bosque Humedo","1993-05-01",1993,5,23.25,28.55,25.9,375.1
"Naranjo Carbonal","1993-05-01",1993,5,25.05,29.35,27.2,307.48
"Cacao Sendero Circular","1993-05-01",1993,5,17.95,24.35,21.15,376.47
"Gongora","1993-05-01",1993,5,21.25,27.85,24.55,349.59
"Rincon 1000","1993-05-01",1993,5,18.45,25.25,21.85,396.4
"Rincon 1200","1993-05-01",1993,5,17.25,23.85,20.55,409.45
"Maritza","1993-05-01",1993,5,21.45,27.75,24.6,334.69
"Pitilla","1993-05-01",1993,5,20.95,26.65,23.8,394.06
"Rancho Harold","1993-05-01",1993,5,20.45,27.05,23.75,357.03
"Cacao Arenales","1993-06-01",1993,6,19.25,24.65,21.95,422.3
"Bosque Humedo","1993-06-01",1993,6,23.35,28.15,25.75,350.16
"Naranjo Carbonal","1993-06-01",1993,6,25.15,29.25,27.2,258.66
"Cacao Sendero Circular","1993-06-01",1993,6,18.45,23.85,21.15,430.77
"Gongora","1993-06-01",1993,6,21.45,27.15,24.3,386.99
"Rincon 1000","1993-06-01",1993,6,18.85,24.85,21.85,478.65
"Rincon 1200","1993-06-01",1993,6,17.65,23.65,20.65,494.94
"Maritza","1993-06-01",1993,6,21.65,26.95,24.3,378.18
"Pitilla","1993-06-01",1993,6,21.15,25.95,23.55,498.29
"Rancho Harold","1993-06-01",1993,6,20.75,26.35,23.55,399.26
"Cacao Arenales","1993-07-01",1993,7,18.85,23.95,21.4,259.55
"Bosque Humedo","1993-07-01",1993,7,23.05,27.85,25.45,128.21
"Naranjo Carbonal","1993-07-01",1993,7,24.95,29.25,27.1,72.22
"Cacao Sendero Circular","1993-07-01",1993,7,18.05,23.15,20.6,269.85
"Gongora","1993-07-01",1993,7,21.05,26.35,23.7,203.85
"Rincon 1000","1993-07-01",1993,7,18.55,24.05,21.3,296.75
"Rincon 1200","1993-07-01",1993,7,17.45,22.75,20.1,314.73
"Maritza","1993-07-01",1993,7,21.15,26.15,23.65,222.63
"Pitilla","1993-07-01",1993,7,20.65,25.15,22.9,382.96
"Rancho Harold","1993-07-01",1993,7,20.35,25.65,23,222.15
"Cacao Arenales","1993-08-01",1993,8,18.65,24.05,21.35,479.02
"Bosque Humedo","1993-08-01",1993,8,22.95,27.85,25.4,328.95
"Naranjo Carbonal","1993-08-01",1993,8,24.85,29.15,27,230.61
"Cacao Sendero Circular","1993-08-01",1993,8,17.85,23.15,20.5,488.6
"Gongora","1993-08-01",1993,8,20.95,26.55,23.75,420.44
"Rincon 1000","1993-08-01",1993,8,18.35,24.25,21.3,585.77
"Rincon 1200","1993-08-01",1993,8,17.25,22.95,20.1,602.13
"Maritza","1993-08-01",1993,8,21.05,26.25,23.65,402.97
"Pitilla","1993-08-01",1993,8,20.55,25.25,22.9,584.25
"Rancho Harold","1993-08-01",1993,8,20.25,25.75,23,442.75
"Cacao Arenales","1993-09-01",1993,9,18.25,23.55,20.9,432.77
"Bosque Humedo","1993-09-01",1993,9,22.45,27.05,24.75,358.3
"Naranjo Carbonal","1993-09-01",1993,9,24.25,28.15,26.2,279.1
"Cacao Sendero Circular","1993-09-01",1993,9,17.35,22.65,20,437.07
"Gongora","1993-09-01",1993,9,20.45,25.95,23.2,412.69
"Rincon 1000","1993-09-01",1993,9,17.75,23.75,20.75,518.52
"Rincon 1200","1993-09-01",1993,9,16.65,22.55,19.6,521.53
"Maritza","1993-09-01",1993,9,20.65,25.75,23.2,379.92
"Pitilla","1993-09-01",1993,9,20.15,24.85,22.5,463.17
"Rancho Harold","1993-09-01",1993,9,19.75,25.25,22.5,422.5
"Cacao Arenales","1993-10-01",1993,10,18.35,23.95,21.15,309.93
"Bosque Humedo","1993-10-01",1993,10,22.65,27.55,25.1,194.42
"Naranjo Carbonal","1993-10-01",1993,10,24.55,28.75,26.65,121.29
"Cacao Sendero Circular","1993-10-01",1993,10,17.55,23.05,20.3,318.7
"Gongora","1993-10-01",1993,10,20.65,26.45,23.55,266.33
"Rincon 1000","1993-10-01",1993,10,18.05,24.15,21.1,360.83
"Rincon 1200","1993-10-01",1993,10,16.95,22.85,19.9,378.82
"Maritza","1993-10-01",1993,10,20.85,26.15,23.5,270.44
"Pitilla","1993-10-01",1993,10,20.35,25.15,22.75,414.96
"Rancho Harold","1993-10-01",1993,10,19.95,25.65,22.8,281.44
"Cacao Arenales","1993-11-01",1993,11,17.85,23.35,20.6,152.18
"Bosque Humedo","1993-11-01",1993,11,22.35,27.25,24.8,62.24
"Naranjo Carbonal","1993-11-01",1993,11,24.35,28.65,26.5,31.88
"Cacao Sendero Circular","1993-11-01",1993,11,17.05,22.45,19.75,158.52
"Gongora","1993-11-01",1993,11,20.25,25.95,23.1,114.58
"Rincon 1000","1993-11-01",1993,11,17.45,23.45,20.45,185.84
"Rincon 1200","1993-11-01",1993,11,16.25,22.15,19.2,196.93
"Maritza","1993-11-01",1993,11,20.45,25.65,23.05,125.84
"Pitilla","1993-11-01",1993,11,19.95,24.65,22.3,220.89
"Rancho Harold","1993-11-01",1993,11,19.45,25.15,22.3,127.16
"Cacao Arenales","1993-12-01",1993,12,18.15,23.95,21.05,70.35
"Bosque Humedo","1993-12-01",1993,12,22.35,27.55,24.95,14.75
"Naranjo Carbonal","1993-12-01",1993,12,24.15,28.75,26.45,4.5
"Cacao Sendero Circular","1993-12-01",1993,12,17.35,23.05,20.2,73.48
"Gongora","1993-12-01",1993,12,20.35,26.45,23.4,49.04
