"siteID","date","Year","Month","Tmin","Tmax","Tavg","P"
"Cacao Arenales","1970-09-01",1970,9,17,25,21,408.100006103516
"Cacao Sendero Circular","1970-09-01",1970,9,17,25,21,408.100006103516
"Gongora","1970-09-01",1970,9,18,26,22,384.299987792969
"Maritza","1970-09-01",1970,9,17,25,21,408.100006103516
"Naranjo Carbonal","1970-09-01",1970,9,21,29,25,375.700012207031
"Pitilla","1970-09-01",1970,9,17,25,21,398.5
"Rancho Harold","1970-09-01",1970,9,18,26,22,384.299987792969
"Rincon 1000","1970-09-01",1970,9,17,26,21.5,396.399993896484
"Rincon 1200","1970-09-01",1970,9,14,22,18,428
"Bosque Humedo","1970-10-01",1970,10,21,29,25,287
"Cacao Arenales","1970-10-01",1970,10,18,25,21.5,318
"Cacao Sendero Circular","1970-10-01",1970,10,18,25,21.5,318
"Gongora","1970-10-01",1970,10,19,26,22.5,303.700012207031
"Maritza","1970-10-01",1970,10,18,25,21.5,318
"Naranjo Carbonal","1970-10-01",1970,10,22,29,25.5,311.399993896484
"Pitilla","1970-10-01",1970,10,17,25,21,322.200012207031
"Rancho Harold","1970-10-01",1970,10,19,26,22.5,303.700012207031
"Rincon 1000","1970-10-01",1970,10,17,26,21.5,342.5
"Rincon 1200","1970-10-01",1970,10,14,22,18,345.5
"Bosque Humedo","1970-11-01",1970,11,20,28,24,137.5
"Cacao Arenales","1970-11-01",1970,11,16,24,20,255.899993896484
"Cacao Sendero Circular","1970-11-01",1970,11,16,24,20,255.899993896484
"Gongora","1970-11-01",1970,11,17,25,21,214.100006103516
"Maritza","1970-11-01",1970,11,16,24,20,255.899993896484
"Naranjo Carbonal","1970-11-01",1970,11,20,28,24,93.5
"Pitilla","1970-11-01",1970,11,16,23,19.5,410
"Rancho Harold","1970-11-01",1970,11,17,25,21,214.100006103516
"Rincon 1000","1970-11-01",1970,11,16,24,20,211.800003051758
"Rincon 1200","1970-11-01",1970,11,13,20,16.5,233.699996948242
"Bosque Humedo","1970-12-01",1970,12,20,29,24.5,26
"Cacao Arenales","1970-12-01",1970,12,16,24,20,163.800003051758
"Cacao Sendero Circular","1970-12-01",1970,12,16,24,20,163.800003051758
"Gongora","1970-12-01",1970,12,17,26,21.5,101
"Maritza","1970-12-01",1970,12,16,24,20,163.800003051758
"Naranjo Carbonal","1970-12-01",1970,12,21,30,25.5,14.3000001907349
"Pitilla","1970-12-01",1970,12,16,24,20,377.799987792969
"Rancho Harold","1970-12-01",1970,12,17,26,21.5,101
"Rincon 1000","1970-12-01",1970,12,16,25,20.5,74.5
"Rincon 1200","1970-12-01",1970,12,12,21,16.5,147.399993896484
"Bosque Humedo","1971-01-01",1971,1,20,30,25,12.3000001907349
"Cacao Arenales","1971-01-01",1971,1,17,25,21,173
"Cacao Sendero Circular","1971-01-01",1971,1,17,25,21,173
"Gongora","1971-01-01",1971,1,18,27,22.5,72.1999969482422
"Maritza","1971-01-01",1971,1,17,25,21,173
"Naranjo Carbonal","1971-01-01",1971,1,21,31,26,6
"Pitilla","1971-01-01",1971,1,17,25,21,754.299987792969
"Rancho Harold","1971-01-01",1971,1,18,27,22.5,72.1999969482422
"Rincon 1000","1971-01-01",1971,1,17,26,21.5,51
"Rincon 1200","1971-01-01",1971,1,13,22,17.5,216.800003051758
"Bosque Humedo","1971-02-01",1971,2,20,30,25,4.90000009536743
"Cacao Arenales","1971-02-01",1971,2,17,26,21.5,49.2000007629395
"Cacao Sendero Circular","1971-02-01",1971,2,17,26,21.5,49.2000007629395
"Gongora","1971-02-01",1971,2,18,27,22.5,25.8999996185303
"Maritza","1971-02-01",1971,2,17,26,21.5,49.2000007629395
"Naranjo Carbonal","1971-02-01",1971,2,21,31,26,4.69999980926514
"Pitilla","1971-02-01",1971,2,17,25,21,381.600006103516
"Rancho Harold","1971-02-01",1971,2,18,27,22.5,25.8999996185303
"Rincon 1000","1971-02-01",1971,2,17,26,21.5,32.9000015258789
"Rincon 1200","1971-02-01",1971,2,13,22,17.5,87.4000015258789
"Bosque Humedo","1971-03-01",1971,3,21,31,26,5
"Cacao Arenales","1971-03-01",1971,3,17,26,21.5,8.69999980926514
"Cacao Sendero Circular","1971-03-01",1971,3,17,26,21.5,8.69999980926514
"Gongora","1971-03-01",1971,3,18,28,23,5.80000019073486
"Maritza","1971-03-01",1971,3,17,26,21.5,8.69999980926514
"Naranjo Carbonal","1971-03-01",1971,3,22,32,27,1.39999997615814
"Pitilla","1971-03-01",1971,3,17,26,21.5,41.9000015258789
"Rancho Harold","1971-03-01",1971,3,18,28,23,5.80000019073486
"Rincon 1000","1971-03-01",1971,3,17,27,22,7.5
"Rincon 1200","1971-03-01",1971,3,13,23,18,16.5
"Bosque Humedo","1971-04-01",1971,4,21,31,26,53.2000007629395
"Cacao Arenales","1971-04-01",1971,4,17,27,22,73.5999984741211
"Cacao Sendero Circular","1971-04-01",1971,4,17,27,22,73.5999984741211
"Gongora","1971-04-01",1971,4,18,28,23,77.5
"Maritza","1971-04-01",1971,4,17,27,22,73.5999984741211
"Naranjo Carbonal","1971-04-01",1971,4,22,32,27,58.2000007629395
"Pitilla","1971-04-01",1971,4,17,26,21.5,76.5999984741211
"Rancho Harold","1971-04-01",1971,4,18,28,23,77.5
"Rincon 1000","1971-04-01",1971,4,17,27,22,81.5999984741211
"Rincon 1200","1971-04-01",1971,4,14,23,18.5,75.5
"Bosque Humedo","1971-05-01",1971,5,22,31,26.5,207.300003051758
"Cacao Arenales","1971-05-01",1971,5,18,26,22,223
"Cacao Sendero Circular","1971-05-01",1971,5,18,26,22,223
"Gongora","1971-05-01",1971,5,19,28,23.5,226.899993896484
"Maritza","1971-05-01",1971,5,18,26,22,223
"Naranjo Carbonal","1971-05-01",1971,5,23,31,27,202.899993896484
"Pitilla","1971-05-01",1971,5,18,26,22,213.300003051758
"Rancho Harold","1971-05-01",1971,5,19,28,23.5,226.899993896484
"Rincon 1000","1971-05-01",1971,5,18,27,22.5,226.199996948242
"Rincon 1200","1971-05-01",1971,5,15,23,19,228.300003051758
"Bosque Humedo","1971-06-01",1971,6,21,29,25,274.5
"Cacao Arenales","1971-06-01",1971,6,18,25,21.5,297
"Cacao Sendero Circular","1971-06-01",1971,6,18,25,21.5,297
"Gongora","1971-06-01",1971,6,19,26,22.5,287
"Maritza","1971-06-01",1971,6,18,25,21.5,297
"Naranjo Carbonal","1971-06-01",1971,6,22,29,25.5,272.299987792969
"Pitilla","1971-06-01",1971,6,18,25,21.5,292.799987792969
"Rancho Harold","1971-06-01",1971,6,19,26,22.5,287
"Rincon 1000","1971-06-01",1971,6,18,26,22,291.200012207031
"Rincon 1200","1971-06-01",1971,6,14,22,18,299.200012207031
"Bosque Humedo","1971-07-01",1971,7,21,29,25,154.300003051758
"Cacao Arenales","1971-07-01",1971,7,18,25,21.5,243.199996948242
"Cacao Sendero Circular","1971-07-01",1971,7,18,25,21.5,243.199996948242
"Gongora","1971-07-01",1971,7,19,26,22.5,186.199996948242
"Maritza","1971-07-01",1971,7,18,25,21.5,243.199996948242
"Naranjo Carbonal","1971-07-01",1971,7,22,30,26,117.699996948242
"Pitilla","1971-07-01",1971,7,18,25,21.5,323.5
"Rancho Harold","1971-07-01",1971,7,19,26,22.5,186.199996948242
"Rincon 1000","1971-07-01",1971,7,18,26,22,204.399993896484
"Rincon 1200","1971-07-01",1971,7,14,22,18,217.600006103516
"Bosque Humedo","1971-08-01",1971,8,21,29,25,207.600006103516
"Cacao Arenales","1971-08-01",1971,8,17,25,21,284.700012207031
"Cacao Sendero Circular","1971-08-01",1971,8,17,25,21,284.700012207031
"Gongora","1971-08-01",1971,8,18,26,22,258.399993896484
"Maritza","1971-08-01",1971,8,17,25,21,284.700012207031
"Naranjo Carbonal","1971-08-01",1971,8,21,29,25,211.899993896484
"Pitilla","1971-08-01",1971,8,17,25,21,339.799987792969
"Rancho Harold","1971-08-01",1971,8,18,26,22,258.399993896484
"Rincon 1000","1971-08-01",1971,8,17,25,21,295.200012207031
"Rincon 1200","1971-08-01",1971,8,14,22,18,311
"Bosque Humedo","1971-09-01",1971,9,21,29,25,517.400024414062
"Cacao Arenales","1971-09-01",1971,9,17,25,21,558
"Cacao Sendero Circular","1971-09-01",1971,9,17,25,21,558
"Gongora","1971-09-01",1971,9,18,26,22,527.200012207031
"Maritza","1971-09-01",1971,9,17,25,21,558
"Naranjo Carbonal","1971-09-01",1971,9,21,29,25,525.5
"Pitilla","1971-09-01",1971,9,17,25,21,540.299987792969
"Rancho Harold","1971-09-01",1971,9,18,26,22,527.200012207031
"Rincon 1000","1971-09-01",1971,9,17,26,21.5,545.900024414062
"Rincon 1200","1971-09-01",1971,9,14,22,18,586.400024414062
"Bosque Humedo","1971-10-01",1971,10,21,28,24.5,407.899993896484
"Cacao Arenales","1971-10-01",1971,10,17,25,21,436.100006103516
"Cacao Sendero Circular","1971-10-01",1971,10,17,25,21,436.100006103516
"Gongora","1971-10-01",1971,10,18,26,22,417.399993896484
"Maritza","1971-10-01",1971,10,17,25,21,436.100006103516
"Naranjo Carbonal","1971-10-01",1971,10,22,29,25.5,448.700012207031
"Pitilla","1971-10-01",1971,10,17,25,21,436.100006103516
"Rancho Harold","1971-10-01",1971,10,18,26,22,417.399993896484
"Rincon 1000","1971-10-01",1971,10,17,25,21,459
"Rincon 1200","1971-10-01",1971,10,14,22,18,462
"Bosque Humedo","1971-11-01",1971,11,20,28,24,77.8000030517578
"Cacao Arenales","1971-11-01",1971,11,17,24,20.5,141.699996948242
"Cacao Sendero Circular","1971-11-01",1971,11,17,24,20.5,141.699996948242
"Gongora","1971-11-01",1971,11,18,26,22,118.900001525879
"Maritza","1971-11-01",1971,11,17,24,20.5,141.699996948242
"Naranjo Carbonal","1971-11-01",1971,11,21,29,25,53.2999992370605
"Pitilla","1971-11-01",1971,11,17,24,20.5,224.699996948242
"Rancho Harold","1971-11-01",1971,11,18,26,22,118.900001525879
"Rincon 1000","1971-11-01",1971,11,17,25,21,117.400001525879
"Rincon 1200","1971-11-01",1971,11,13,21,17,128.899993896484
"Bosque Humedo","1971-12-01",1971,12,20,29,24.5,15.5
"Cacao Arenales","1971-12-01",1971,12,17,25,21,99.1999969482422
"Cacao Sendero Circular","1971-12-01",1971,12,17,25,21,99.1999969482422
"Gongora","1971-12-01",1971,12,18,26,22,61.0999984741211
"Maritza","1971-12-01",1971,12,17,25,21,99.1999969482422
"Naranjo Carbonal","1971-12-01",1971,12,21,30,25.5,8.39999961853027
"Pitilla","1971-12-01",1971,12,17,24,20.5,230.100006103516
"Rancho Harold","1971-12-01",1971,12,18,26,22,61.0999984741211
"Rincon 1000","1971-12-01",1971,12,17,25,21,45.5
"Rincon 1200","1971-12-01",1971,12,13,22,17.5,90.0999984741211
"Bosque Humedo","1972-01-01",1972,1,21,30,25.5,10.6999998092651
"Cacao Arenales","1972-01-01",1972,1,17,25,21,141.899993896484
"Cacao Sendero Circular","1972-01-01",1972,1,17,25,21,141.899993896484
"Gongora","1972-01-01",1972,1,18,27,22.5,59.7000007629395
"Maritza","1972-01-01",1972,1,17,25,21,141.899993896484
"Naranjo Carbonal","1972-01-01",1972,1,21,31,26,5.5
"Pitilla","1972-01-01",1972,1,17,25,21,607.200012207031
"Rancho Harold","1972-01-01",1972,1,18,27,22.5,59.7000007629395
"Rincon 1000","1972-01-01",1972,1,17,26,21.5,41.2000007629395
"Rincon 1200","1972-01-01",1972,1,13,22,17.5,174.5
"Bosque Humedo","1972-02-01",1972,2,20,30,25,2
"Cacao Arenales","1972-02-01",1972,2,16,26,21,19.2999992370605
"Cacao Sendero Circular","1972-02-01",1972,2,16,26,21,19.2999992370605
"Gongora","1972-02-01",1972,2,18,27,22.5,10.1999998092651
"Maritza","1972-02-01",1972,2,16,26,21,19.2999992370605
"Naranjo Carbonal","1972-02-01",1972,2,21,31,26,2
"Pitilla","1972-02-01",1972,2,16,25,20.5,147.899993896484
"Rancho Harold","1972-02-01",1972,2,18,27,22.5,10.1999998092651
"Rincon 1000","1972-02-01",1972,2,16,26,21,12.3999996185303
"Rincon 1200","1972-02-01",1972,2,13,22,17.5,33
"Bosque Humedo","1972-03-01",1972,3,21,31,26,4.59999990463257
"Cacao Arenales","1972-03-01",1972,3,17,27,22,8.10000038146973
"Cacao Sendero Circular","1972-03-01",1972,3,17,27,22,8.10000038146973
"Gongora","1972-03-01",1972,3,19,28,23.5,5.30000019073486
"Maritza","1972-03-01",1972,3,17,27,22,8.10000038146973
"Naranjo Carbonal","1972-03-01",1972,3,22,32,27,1.29999995231628
"Pitilla","1972-03-01",1972,3,17,26,21.5,39.4000015258789
"Rancho Harold","1972-03-01",1972,3,19,28,23.5,5.30000019073486
"Rincon 1000","1972-03-01",1972,3,17,27,22,6.69999980926514
"Rincon 1200","1972-03-01",1972,3,14,23,18.5,14.8000001907349
"Bosque Humedo","1972-04-01",1972,4,22,32,27,17.2999992370605
"Cacao Arenales","1972-04-01",1972,4,18,28,23,22.7999992370605
"Cacao Sendero Circular","1972-04-01",1972,4,18,28,23,22.7999992370605
"Gongora","1972-04-01",1972,4,20,29,24.5,24
"Maritza","1972-04-01",1972,4,18,28,23,22.7999992370605
"Naranjo Carbonal","1972-04-01",1972,4,23,33,28,19.2999992370605
"Pitilla","1972-04-01",1972,4,18,27,22.5,23.3999996185303
"Rancho Harold","1972-04-01",1972,4,20,29,24.5,24
"Rincon 1000","1972-04-01",1972,4,18,28,23,24.2000007629395
"Rincon 1200","1972-04-01",1972,4,15,25,20,22.3999996185303
"Bosque Humedo","1972-05-01",1972,5,22,31,26.5,256.5
"Cacao Arenales","1972-05-01",1972,5,18,27,22.5,276.5
"Cacao Sendero Circular","1972-05-01",1972,5,18,27,22.5,276.5
"Gongora","1972-05-01",1972,5,20,28,24,281.399993896484
"Maritza","1972-05-01",1972,5,18,27,22.5,276.5
"Naranjo Carbonal","1972-05-01",1972,5,23,31,27,251
"Pitilla","1972-05-01",1972,5,18,26,22,264.799987792969
"Rancho Harold","1972-05-01",1972,5,20,28,24,281.399993896484
"Rincon 1000","1972-05-01",1972,5,18,27,22.5,281.299987792969
"Rincon 1200","1972-05-01",1972,5,15,23,19,283.899993896484
"Bosque Humedo","1972-06-01",1972,6,22,29,25.5,248.199996948242
"Cacao Arenales","1972-06-01",1972,6,18,26,22,269.700012207031
"Cacao Sendero Circular","1972-06-01",1972,6,18,26,22,269.700012207031
"Gongora","1972-06-01",1972,6,20,27,23.5,260.5
"Maritza","1972-06-01",1972,6,18,26,22,269.700012207031
"Naranjo Carbonal","1972-06-01",1972,6,23,30,26.5,245.5
"Pitilla","1972-06-01",1972,6,18,26,22,266.299987792969
"Rancho Harold","1972-06-01",1972,6,20,27,23.5,260.5
"Rincon 1000","1972-06-01",1972,6,18,26,22,264.5
"Rincon 1200","1972-06-01",1972,6,15,23,19,271.899993896484
"Bosque Humedo","1972-07-01",1972,7,22,30,26,145.399993896484
"Cacao Arenales","1972-07-01",1972,7,19,26,22.5,225.5
"Cacao Sendero Circular","1972-07-01",1972,7,19,26,22.5,225.5
"Gongora","1972-07-01",1972,7,20,27,23.5,173.300003051758
"Maritza","1972-07-01",1972,7,19,26,22.5,225.5
"Naranjo Carbonal","1972-07-01",1972,7,23,30,26.5,111.800003051758
"Pitilla","1972-07-01",1972,7,19,26,22.5,297.600006103516
"Rancho Harold","1972-07-01",1972,7,20,27,23.5,173.300003051758
"Rincon 1000","1972-07-01",1972,7,19,27,23,191
"Rincon 1200","1972-07-01",1972,7,15,23,19,202.399993896484
"Bosque Humedo","1972-08-01",1972,8,21,29,25,146.399993896484
"Cacao Arenales","1972-08-01",1972,8,18,26,22,200.399993896484
"Cacao Sendero Circular","1972-08-01",1972,8,18,26,22,200.399993896484
"Gongora","1972-08-01",1972,8,19,27,23,181.5
"Maritza","1972-08-01",1972,8,18,26,22,200.399993896484
"Naranjo Carbonal","1972-08-01",1972,8,22,30,26,148.899993896484
"Pitilla","1972-08-01",1972,8,18,25,21.5,239.100006103516
"Rancho Harold","1972-08-01",1972,8,19,27,23,181.5
"Rincon 1000","1972-08-01",1972,8,18,26,22,205.5
"Rincon 1200","1972-08-01",1972,8,14,22,18,216.699996948242
"Bosque Humedo","1972-09-01",1972,9,21,29,25,280.700012207031
"Cacao Arenales","1972-09-01",1972,9,18,26,22,306.899993896484
"Cacao Sendero Circular","1972-09-01",1972,9,18,26,22,306.899993896484
"Gongora","1972-09-01",1972,9,19,27,23,289.200012207031
"Maritza","1972-09-01",1972,9,18,26,22,306.899993896484
"Naranjo Carbonal","1972-09-01",1972,9,22,30,26,283.100006103516
"Pitilla","1972-09-01",1972,9,18,26,22,298.899993896484
"Rancho Harold","1972-09-01",1972,9,19,27,23,289.200012207031
"Rincon 1000","1972-09-01",1972,9,18,26,22,299.100006103516
"Rincon 1200","1972-09-01",1972,9,14,23,18.5,322.299987792969
"Bosque Humedo","1972-10-01",1972,10,21,29,25,177.199996948242
"Cacao Arenales","1972-10-01",1972,10,18,26,22,196.699996948242
"Cacao Sendero Circular","1972-10-01",1972,10,18,26,22,196.699996948242
"Gongora","1972-10-01",1972,10,19,27,23,187.600006103516
"Maritza","1972-10-01",1972,10,18,26,22,196.699996948242
"Naranjo Carbonal","1972-10-01",1972,10,22,30,26,192.199996948242
"Pitilla","1972-10-01",1972,10,18,25,21.5,199.699996948242
"Rancho Harold","1972-10-01",1972,10,19,27,23,187.600006103516
"Rincon 1000","1972-10-01",1972,10,18,26,22,210.300003051758
"Rincon 1200","1972-10-01",1972,10,14,22,18,212.600006103516
"Bosque Humedo","1972-11-01",1972,11,22,30,26,113.699996948242
"Cacao Arenales","1972-11-01",1972,11,18,26,22,209.5
"Cacao Sendero Circular","1972-11-01",1972,11,18,26,22,209.5
"Gongora","1972-11-01",1972,11,19,27,23,175.199996948242
"Maritza","1972-11-01",1972,11,18,26,22,209.5
"Naranjo Carbonal","1972-11-01",1972,11,23,31,27,77.4000015258789
"Pitilla","1972-11-01",1972,11,18,26,22,334.399993896484
"Rancho Harold","1972-11-01",1972,11,19,27,23,175.199996948242
"Rincon 1000","1972-11-01",1972,11,18,26,22,171.800003051758
"Rincon 1200","1972-11-01",1972,11,15,23,19,189.399993896484
"Bosque Humedo","1972-12-01",1972,12,21,30,25.5,51.2000007629395
"Cacao Arenales","1972-12-01",1972,12,17,25,21,318.600006103516
"Cacao Sendero Circular","1972-12-01",1972,12,17,25,21,318.600006103516
"Gongora","1972-12-01",1972,12,18,27,22.5,196.199996948242
"Maritza","1972-12-01",1972,12,17,25,21,318.600006103516
"Naranjo Carbonal","1972-12-01",1972,12,22,31,26.5,28.2999992370605
"Pitilla","1972-12-01",1972,12,17,25,21,733.099975585938
"Rancho Harold","1972-12-01",1972,12,18,27,22.5,196.199996948242
"Rincon 1000","1972-12-01",1972,12,17,26,21.5,141.699996948242
"Rincon 1200","1972-12-01",1972,12,13,22,17.5,281
"Bosque Humedo","1973-01-01",1973,1,21,30,25.5,1.70000004768372
"Cacao Arenales","1973-01-01",1973,1,17,26,21.5,24.7999992370605
"Cacao Sendero Circular","1973-01-01",1973,1,17,26,21.5,24.7999992370605
"Gongora","1973-01-01",1973,1,18,27,22.5,10.3999996185303
"Maritza","1973-01-01",1973,1,17,26,21.5,24.7999992370605
"Naranjo Carbonal","1973-01-01",1973,1,22,31,26.5,0.800000011920929
"Pitilla","1973-01-01",1973,1,17,25,21,109.5
"Rancho Harold","1973-01-01",1973,1,18,27,22.5,10.3999996185303
"Rincon 1000","1973-01-01",1973,1,17,27,22,7.59999990463257
"Rincon 1200","1973-01-01",1973,1,14,23,18.5,32.2999992370605
"Bosque Humedo","1973-02-01",1973,2,21,31,26,1.5
"Cacao Arenales","1973-02-01",1973,2,17,26,21.5,13.6999998092651
"Cacao Sendero Circular","1973-02-01",1973,2,17,26,21.5,13.6999998092651
"Gongora","1973-02-01",1973,2,18,28,23,7.19999980926514
"Maritza","1973-02-01",1973,2,17,26,21.5,13.6999998092651
"Naranjo Carbonal","1973-02-01",1973,2,22,32,27,1.5
"Pitilla","1973-02-01",1973,2,17,26,21.5,103.599998474121
"Rancho Harold","1973-02-01",1973,2,18,28,23,7.19999980926514
"Rincon 1000","1973-02-01",1973,2,17,27,22,8.30000019073486
"Rincon 1200","1973-02-01",1973,2,13,23,18,22.2000007629395
"Bosque Humedo","1973-03-01",1973,3,22,33,27.5,14.8999996185303
"Cacao Arenales","1973-03-01",1973,3,19,28,23.5,26.5
"Cacao Sendero Circular","1973-03-01",1973,3,19,28,23.5,26.5
"Gongora","1973-03-01",1973,3,20,29,24.5,17.7000007629395
"Maritza","1973-03-01",1973,3,19,28,23.5,26.5
"Naranjo Carbonal","1973-03-01",1973,3,23,33,28,4.09999990463257
"Pitilla","1973-03-01",1973,3,19,28,23.5,129.600006103516
"Rancho Harold","1973-03-01",1973,3,20,29,24.5,17.7000007629395
"Rincon 1000","1973-03-01",1973,3,19,29,24,22.7999992370605
"Rincon 1200","1973-03-01",1973,3,15,25,20,50.2000007629395
"Bosque Humedo","1973-04-01",1973,4,22,33,27.5,26.7000007629395
"Cacao Arenales","1973-04-01",1973,4,19,28,23.5,35.2999992370605
"Cacao Sendero Circular","1973-04-01",1973,4,19,28,23.5,35.2999992370605
"Gongora","1973-04-01",1973,4,20,30,25,37.2000007629395
"Maritza","1973-04-01",1973,4,19,28,23.5,35.2999992370605
"Naranjo Carbonal","1973-04-01",1973,4,24,34,29,29.7999992370605
"Pitilla","1973-04-01",1973,4,19,28,23.5,36.2000007629395
"Rancho Harold","1973-04-01",1973,4,20,30,25,37.2000007629395
"Rincon 1000","1973-04-01",1973,4,19,29,24,37.7000007629395
"Rincon 1200","1973-04-01",1973,4,15,25,20,34.7999992370605
"Bosque Humedo","1973-05-01",1973,5,22,31,26.5,230
"Cacao Arenales","1973-05-01",1973,5,19,27,23,249.600006103516
"Cacao Sendero Circular","1973-05-01",1973,5,19,27,23,249.600006103516
"Gongora","1973-05-01",1973,5,20,28,24,253.800003051758
"Maritza","1973-05-01",1973,5,19,27,23,249.600006103516
"Naranjo Carbonal","1973-05-01",1973,5,23,32,27.5,224.699996948242
"Pitilla","1973-05-01",1973,5,19,27,23,239.600006103516
"Rancho Harold","1973-05-01",1973,5,20,28,24,253.800003051758
"Rincon 1000","1973-05-01",1973,5,19,27,23,254.199996948242
"Rincon 1200","1973-05-01",1973,5,15,24,19.5,256.799987792969
"Bosque Humedo","1973-06-01",1973,6,22,29,25.5,369.299987792969
"Cacao Arenales","1973-06-01",1973,6,18,26,22,398.100006103516
"Cacao Sendero Circular","1973-06-01",1973,6,18,26,22,398.100006103516
"Gongora","1973-06-01",1973,6,19,27,23,384.600006103516
"Maritza","1973-06-01",1973,6,18,26,22,398.100006103516
"Naranjo Carbonal","1973-06-01",1973,6,22,30,26,366.799987792969
"Pitilla","1973-06-01",1973,6,18,25,21.5,392.100006103516
"Rancho Harold","1973-06-01",1973,6,19,27,23,384.600006103516
"Rincon 1000","1973-06-01",1973,6,18,26,22,387.600006103516
"Rincon 1200","1973-06-01",1973,6,15,23,19,398.600006103516
"Bosque Humedo","1973-07-01",1973,7,21,29,25,201.300003051758
"Cacao Arenales","1973-07-01",1973,7,18,26,22,312
"Cacao Sendero Circular","1973-07-01",1973,7,18,26,22,312
"Gongora","1973-07-01",1973,7,19,27,23,239.699996948242
"Maritza","1973-07-01",1973,7,18,26,22,312
"Naranjo Carbonal","1973-07-01",1973,7,22,30,26,154.699996948242
"Pitilla","1973-07-01",1973,7,18,25,21.5,411.899993896484
"Rancho Harold","1973-07-01",1973,7,19,27,23,239.699996948242
"Rincon 1000","1973-07-01",1973,7,18,26,22,263.700012207031
"Rincon 1200","1973-07-01",1973,7,15,23,19,279.399993896484
"Bosque Humedo","1973-08-01",1973,8,21,29,25,284.700012207031
