"siteID","date","Year","Month","P","var","value"
"Pitilla","2012-01-01",2012,1,151.55,"Tmin",19.15
"Pitilla","2012-01-01",2012,1,151.55,"Tmax",24.05
"Pitilla","2012-01-01",2012,1,151.55,"Tavg",21.6
"Rancho Harold","2012-01-01",2012,1,68.96,"Tmin",19.05
"Rancho Harold","2012-01-01",2012,1,68.96,"Tmax",24.95
"Rancho Harold","2012-01-01",2012,1,68.96,"Tavg",22
"Cacao Arenales","2012-02-01",2012,2,38.56,"Tmin",17.75
"Cacao Arenales","2012-02-01",2012,2,38.56,"Tmax",24.45
"Cacao Arenales","2012-02-01",2012,2,38.56,"Tavg",21.1
"Bosque Humedo","2012-02-01",2012,2,9.61,"Tmin",22.05
"Bosque Humedo","2012-02-01",2012,2,9.61,"Tmax",28.05
"Bosque Humedo","2012-02-01",2012,2,9.61,"Tavg",25.05
"Naranjo Carbonal","2012-02-01",2012,2,3.32,"Tmin",23.75
"Naranjo Carbonal","2012-02-01",2012,2,3.32,"Tmax",29.05
"Naranjo Carbonal","2012-02-01",2012,2,3.32,"Tavg",26.4
"Cacao Sendero Circular","2012-02-01",2012,2,41.14,"Tmin",16.85
"Cacao Sendero Circular","2012-02-01",2012,2,41.14,"Tmax",23.55
"Cacao Sendero Circular","2012-02-01",2012,2,41.14,"Tavg",20.2
"Gongora","2012-02-01",2012,2,25.34,"Tmin",20.05
"Gongora","2012-02-01",2012,2,25.34,"Tmax",27.15
"Gongora","2012-02-01",2012,2,25.34,"Tavg",23.6
"Rincon 1000","2012-02-01",2012,2,40.66,"Tmin",17.45
"Rincon 1000","2012-02-01",2012,2,40.66,"Tmax",24.55
"Rincon 1000","2012-02-01",2012,2,40.66,"Tavg",21
"Rincon 1200","2012-02-01",2012,2,45.99,"Tmin",16.25
"Rincon 1200","2012-02-01",2012,2,45.99,"Tmax",23.15
"Rincon 1200","2012-02-01",2012,2,45.99,"Tavg",19.7
"Maritza","2012-02-01",2012,2,31.35,"Tmin",20.05
"Maritza","2012-02-01",2012,2,31.35,"Tmax",26.55
"Maritza","2012-02-01",2012,2,31.35,"Tavg",23.3
"Pitilla","2012-02-01",2012,2,68.4,"Tmin",19.35
"Pitilla","2012-02-01",2012,2,68.4,"Tmax",25.15
"Pitilla","2012-02-01",2012,2,68.4,"Tavg",22.25
"Rancho Harold","2012-02-01",2012,2,29.27,"Tmin",19.35
"Rancho Harold","2012-02-01",2012,2,29.27,"Tmax",26.25
"Rancho Harold","2012-02-01",2012,2,29.27,"Tavg",22.8
"Cacao Arenales","2012-03-01",2012,3,22.83,"Tmin",18.25
"Cacao Arenales","2012-03-01",2012,3,22.83,"Tmax",26.15
"Cacao Arenales","2012-03-01",2012,3,22.83,"Tavg",22.2
"Bosque Humedo","2012-03-01",2012,3,5.58,"Tmin",22.45
"Bosque Humedo","2012-03-01",2012,3,5.58,"Tmax",29.45
"Bosque Humedo","2012-03-01",2012,3,5.58,"Tavg",25.95
"Naranjo Carbonal","2012-03-01",2012,3,2.02,"Tmin",24.15
"Naranjo Carbonal","2012-03-01",2012,3,2.02,"Tmax",30.05
"Naranjo Carbonal","2012-03-01",2012,3,2.02,"Tavg",27.1
"Cacao Sendero Circular","2012-03-01",2012,3,24.47,"Tmin",17.45
"Cacao Sendero Circular","2012-03-01",2012,3,24.47,"Tmax",25.25
"Cacao Sendero Circular","2012-03-01",2012,3,24.47,"Tavg",21.35
"Gongora","2012-03-01",2012,3,14.84,"Tmin",20.55
"Gongora","2012-03-01",2012,3,14.84,"Tmax",28.75
"Gongora","2012-03-01",2012,3,14.84,"Tavg",24.65
"Rincon 1000","2012-03-01",2012,3,24.13,"Tmin",17.85
"Rincon 1000","2012-03-01",2012,3,24.13,"Tmax",26.15
"Rincon 1000","2012-03-01",2012,3,24.13,"Tavg",22
"Rincon 1200","2012-03-01",2012,3,27.6,"Tmin",16.75
"Rincon 1200","2012-03-01",2012,3,27.6,"Tmax",24.85
"Rincon 1200","2012-03-01",2012,3,27.6,"Tavg",20.8
"Maritza","2012-03-01",2012,3,18.65,"Tmin",20.55
"Maritza","2012-03-01",2012,3,18.65,"Tmax",28.15
"Maritza","2012-03-01",2012,3,18.65,"Tavg",24.35
"Pitilla","2012-03-01",2012,3,40.87,"Tmin",19.75
"Pitilla","2012-03-01",2012,3,40.87,"Tmax",26.75
"Pitilla","2012-03-01",2012,3,40.87,"Tavg",23.25
"Rancho Harold","2012-03-01",2012,3,17.16,"Tmin",19.85
"Rancho Harold","2012-03-01",2012,3,17.16,"Tmax",27.95
"Rancho Harold","2012-03-01",2012,3,17.16,"Tavg",23.9
"Cacao Arenales","2012-04-01",2012,4,37.59,"Tmin",18.45
"Cacao Arenales","2012-04-01",2012,4,37.59,"Tmax",26.65
"Cacao Arenales","2012-04-01",2012,4,37.59,"Tavg",22.55
"Bosque Humedo","2012-04-01",2012,4,27.03,"Tmin",23.25
"Bosque Humedo","2012-04-01",2012,4,27.03,"Tmax",30.25
"Bosque Humedo","2012-04-01",2012,4,27.03,"Tavg",26.75
"Naranjo Carbonal","2012-04-01",2012,4,19.09,"Tmin",25.35
"Naranjo Carbonal","2012-04-01",2012,4,19.09,"Tmax",30.95
"Naranjo Carbonal","2012-04-01",2012,4,19.09,"Tavg",28.15
"Cacao Sendero Circular","2012-04-01",2012,4,38.4,"Tmin",17.45
"Cacao Sendero Circular","2012-04-01",2012,4,38.4,"Tmax",25.55
"Cacao Sendero Circular","2012-04-01",2012,4,38.4,"Tavg",21.5
"Gongora","2012-04-01",2012,4,32.42,"Tmin",21.05
"Gongora","2012-04-01",2012,4,32.42,"Tmax",29.55
"Gongora","2012-04-01",2012,4,32.42,"Tavg",25.3
"Rincon 1000","2012-04-01",2012,4,46.84,"Tmin",18.05
"Rincon 1000","2012-04-01",2012,4,46.84,"Tmax",26.65
"Rincon 1000","2012-04-01",2012,4,46.84,"Tavg",22.35
"Rincon 1200","2012-04-01",2012,4,48.01,"Tmin",16.75
"Rincon 1200","2012-04-01",2012,4,48.01,"Tmax",25.15
"Rincon 1200","2012-04-01",2012,4,48.01,"Tavg",20.95
"Maritza","2012-04-01",2012,4,31.59,"Tmin",21.15
"Maritza","2012-04-01",2012,4,31.59,"Tmax",29.15
"Maritza","2012-04-01",2012,4,31.59,"Tavg",25.15
"Pitilla","2012-04-01",2012,4,46.07,"Tmin",20.55
"Pitilla","2012-04-01",2012,4,46.07,"Tmax",27.65
"Pitilla","2012-04-01",2012,4,46.07,"Tavg",24.1
"Rancho Harold","2012-04-01",2012,4,34.32,"Tmin",20.25
"Rancho Harold","2012-04-01",2012,4,34.32,"Tmax",28.65
"Rancho Harold","2012-04-01",2012,4,34.32,"Tavg",24.45
"Cacao Arenales","2012-05-01",2012,5,113.46,"Tmin",18.85
"Cacao Arenales","2012-05-01",2012,5,113.46,"Tmax",25.95
"Cacao Arenales","2012-05-01",2012,5,113.46,"Tavg",22.4
"Bosque Humedo","2012-05-01",2012,5,100.17,"Tmin",23.55
"Bosque Humedo","2012-05-01",2012,5,100.17,"Tmax",29.65
"Bosque Humedo","2012-05-01",2012,5,100.17,"Tavg",26.6
"Naranjo Carbonal","2012-05-01",2012,5,77.47,"Tmin",25.55
"Naranjo Carbonal","2012-05-01",2012,5,77.47,"Tmax",30.45
"Naranjo Carbonal","2012-05-01",2012,5,77.47,"Tavg",28
"Cacao Sendero Circular","2012-05-01",2012,5,115.7,"Tmin",17.95
"Cacao Sendero Circular","2012-05-01",2012,5,115.7,"Tmax",24.95
"Cacao Sendero Circular","2012-05-01",2012,5,115.7,"Tavg",21.45
"Gongora","2012-05-01",2012,5,104.02,"Tmin",21.45
"Gongora","2012-05-01",2012,5,104.02,"Tmax",28.75
"Gongora","2012-05-01",2012,5,104.02,"Tavg",25.1
"Rincon 1000","2012-05-01",2012,5,129.07,"Tmin",18.45
"Rincon 1000","2012-05-01",2012,5,129.07,"Tmax",25.95
"Rincon 1000","2012-05-01",2012,5,129.07,"Tavg",22.2
"Rincon 1200","2012-05-01",2012,5,131.73,"Tmin",17.15
"Rincon 1200","2012-05-01",2012,5,131.73,"Tmax",24.45
"Rincon 1200","2012-05-01",2012,5,131.73,"Tavg",20.8
"Maritza","2012-05-01",2012,5,102.67,"Tmin",21.55
"Maritza","2012-05-01",2012,5,102.67,"Tmax",28.55
"Maritza","2012-05-01",2012,5,102.67,"Tavg",25.05
"Pitilla","2012-05-01",2012,5,131.69,"Tmin",20.95
"Pitilla","2012-05-01",2012,5,131.69,"Tmax",27.25
"Pitilla","2012-05-01",2012,5,131.69,"Tavg",24.1
"Rancho Harold","2012-05-01",2012,5,107.43,"Tmin",20.65
"Rancho Harold","2012-05-01",2012,5,107.43,"Tmax",27.95
"Rancho Harold","2012-05-01",2012,5,107.43,"Tavg",24.3
"Cacao Arenales","2012-06-01",2012,6,250.72,"Tmin",18.85
"Cacao Arenales","2012-06-01",2012,6,250.72,"Tmax",24.85
"Cacao Arenales","2012-06-01",2012,6,250.72,"Tavg",21.85
"Bosque Humedo","2012-06-01",2012,6,238.36,"Tmin",23.25
"Bosque Humedo","2012-06-01",2012,6,238.36,"Tmax",28.45
"Bosque Humedo","2012-06-01",2012,6,238.36,"Tavg",25.85
"Naranjo Carbonal","2012-06-01",2012,6,191.22,"Tmin",25.15
"Naranjo Carbonal","2012-06-01",2012,6,191.22,"Tmax",29.45
"Naranjo Carbonal","2012-06-01",2012,6,191.22,"Tavg",27.3
"Cacao Sendero Circular","2012-06-01",2012,6,254.62,"Tmin",18.05
"Cacao Sendero Circular","2012-06-01",2012,6,254.62,"Tmax",23.95
"Cacao Sendero Circular","2012-06-01",2012,6,254.62,"Tavg",21
"Gongora","2012-06-01",2012,6,237.18,"Tmin",21.25
"Gongora","2012-06-01",2012,6,237.18,"Tmax",27.45
"Gongora","2012-06-01",2012,6,237.18,"Tavg",24.35
"Rincon 1000","2012-06-01",2012,6,268.26,"Tmin",18.45
"Rincon 1000","2012-06-01",2012,6,268.26,"Tmax",25.05
"Rincon 1000","2012-06-01",2012,6,268.26,"Tavg",21.75
"Rincon 1200","2012-06-01",2012,6,274.67,"Tmin",17.25
"Rincon 1200","2012-06-01",2012,6,274.67,"Tmax",23.75
"Rincon 1200","2012-06-01",2012,6,274.67,"Tavg",20.5
"Maritza","2012-06-01",2012,6,227.57,"Tmin",21.45
"Maritza","2012-06-01",2012,6,227.57,"Tmax",27.25
"Maritza","2012-06-01",2012,6,227.57,"Tavg",24.35
"Pitilla","2012-06-01",2012,6,272.87,"Tmin",20.95
"Pitilla","2012-06-01",2012,6,272.87,"Tmax",26.25
"Pitilla","2012-06-01",2012,6,272.87,"Tavg",23.6
"Rancho Harold","2012-06-01",2012,6,242.02,"Tmin",20.45
"Rancho Harold","2012-06-01",2012,6,242.02,"Tmax",26.65
"Rancho Harold","2012-06-01",2012,6,242.02,"Tavg",23.55
"Cacao Arenales","2012-07-01",2012,7,310.81,"Tmin",19.15
"Cacao Arenales","2012-07-01",2012,7,310.81,"Tmax",24.15
"Cacao Arenales","2012-07-01",2012,7,310.81,"Tavg",21.65
"Bosque Humedo","2012-07-01",2012,7,195.81,"Tmin",23.35
"Bosque Humedo","2012-07-01",2012,7,195.81,"Tmax",27.85
"Bosque Humedo","2012-07-01",2012,7,195.81,"Tavg",25.6
"Naranjo Carbonal","2012-07-01",2012,7,128.09,"Tmin",25.15
"Naranjo Carbonal","2012-07-01",2012,7,128.09,"Tmax",29.25
"Naranjo Carbonal","2012-07-01",2012,7,128.09,"Tavg",27.2
"Cacao Sendero Circular","2012-07-01",2012,7,322.85,"Tmin",18.45
"Cacao Sendero Circular","2012-07-01",2012,7,322.85,"Tmax",23.35
"Cacao Sendero Circular","2012-07-01",2012,7,322.85,"Tavg",20.9
"Gongora","2012-07-01",2012,7,249.28,"Tmin",21.35
"Gongora","2012-07-01",2012,7,249.28,"Tmax",26.55
"Gongora","2012-07-01",2012,7,249.28,"Tavg",23.95
"Rincon 1000","2012-07-01",2012,7,315.97,"Tmin",18.85
"Rincon 1000","2012-07-01",2012,7,315.97,"Tmax",24.15
"Rincon 1000","2012-07-01",2012,7,315.97,"Tavg",21.5
"Rincon 1200","2012-07-01",2012,7,332.82,"Tmin",17.85
"Rincon 1200","2012-07-01",2012,7,332.82,"Tmax",22.95
"Rincon 1200","2012-07-01",2012,7,332.82,"Tavg",20.4
"Maritza","2012-07-01",2012,7,276.59,"Tmin",21.45
"Maritza","2012-07-01",2012,7,276.59,"Tmax",26.25
"Maritza","2012-07-01",2012,7,276.59,"Tavg",23.85
"Pitilla","2012-07-01",2012,7,432.14,"Tmin",20.85
"Pitilla","2012-07-01",2012,7,432.14,"Tmax",25.25
"Pitilla","2012-07-01",2012,7,432.14,"Tavg",23.05
"Rancho Harold","2012-07-01",2012,7,269.09,"Tmin",20.65
"Rancho Harold","2012-07-01",2012,7,269.09,"Tmax",25.85
"Rancho Harold","2012-07-01",2012,7,269.09,"Tavg",23.25
"Cacao Arenales","2012-08-01",2012,8,248.24,"Tmin",18.45
"Cacao Arenales","2012-08-01",2012,8,248.24,"Tmax",24.65
"Cacao Arenales","2012-08-01",2012,8,248.24,"Tavg",21.55
"Bosque Humedo","2012-08-01",2012,8,219.81,"Tmin",22.95
"Bosque Humedo","2012-08-01",2012,8,219.81,"Tmax",28.35
"Bosque Humedo","2012-08-01",2012,8,219.81,"Tavg",25.65
"Naranjo Carbonal","2012-08-01",2012,8,163.03,"Tmin",24.95
"Naranjo Carbonal","2012-08-01",2012,8,163.03,"Tmax",29.45
"Naranjo Carbonal","2012-08-01",2012,8,163.03,"Tavg",27.2
"Cacao Sendero Circular","2012-08-01",2012,8,253.37,"Tmin",17.55
"Cacao Sendero Circular","2012-08-01",2012,8,253.37,"Tmax",23.65
"Cacao Sendero Circular","2012-08-01",2012,8,253.37,"Tavg",20.6
"Gongora","2012-08-01",2012,8,227.27,"Tmin",20.85
"Gongora","2012-08-01",2012,8,227.27,"Tmax",27.25
"Gongora","2012-08-01",2012,8,227.27,"Tavg",24.05
"Rincon 1000","2012-08-01",2012,8,262.36,"Tmin",18.05
"Rincon 1000","2012-08-01",2012,8,262.36,"Tmax",24.85
"Rincon 1000","2012-08-01",2012,8,262.36,"Tavg",21.45
"Rincon 1200","2012-08-01",2012,8,270.38,"Tmin",16.85
"Rincon 1200","2012-08-01",2012,8,270.38,"Tmax",23.55
"Rincon 1200","2012-08-01",2012,8,270.38,"Tavg",20.2
"Maritza","2012-08-01",2012,8,228.02,"Tmin",21.05
"Maritza","2012-08-01",2012,8,228.02,"Tmax",26.95
"Maritza","2012-08-01",2012,8,228.02,"Tavg",24
"Pitilla","2012-08-01",2012,8,286.44,"Tmin",20.55
"Pitilla","2012-08-01",2012,8,286.44,"Tmax",25.95
"Pitilla","2012-08-01",2012,8,286.44,"Tavg",23.25
"Rancho Harold","2012-08-01",2012,8,234.58,"Tmin",20.05
"Rancho Harold","2012-08-01",2012,8,234.58,"Tmax",26.45
"Rancho Harold","2012-08-01",2012,8,234.58,"Tavg",23.25
"Cacao Arenales","2012-09-01",2012,9,227.36,"Tmin",18.55
"Cacao Arenales","2012-09-01",2012,9,227.36,"Tmax",24.15
"Cacao Arenales","2012-09-01",2012,9,227.36,"Tavg",21.35
"Bosque Humedo","2012-09-01",2012,9,190.4,"Tmin",22.95
"Bosque Humedo","2012-09-01",2012,9,190.4,"Tmax",27.85
"Bosque Humedo","2012-09-01",2012,9,190.4,"Tavg",25.4
"Naranjo Carbonal","2012-09-01",2012,9,141.14,"Tmin",24.85
"Naranjo Carbonal","2012-09-01",2012,9,141.14,"Tmax",29.05
"Naranjo Carbonal","2012-09-01",2012,9,141.14,"Tavg",26.95
"Cacao Sendero Circular","2012-09-01",2012,9,233.84,"Tmin",17.75
"Cacao Sendero Circular","2012-09-01",2012,9,233.84,"Tmax",23.25
"Cacao Sendero Circular","2012-09-01",2012,9,233.84,"Tavg",20.5
"Gongora","2012-09-01",2012,9,198.78,"Tmin",20.85
"Gongora","2012-09-01",2012,9,198.78,"Tmax",26.65
"Gongora","2012-09-01",2012,9,198.78,"Tavg",23.75
"Rincon 1000","2012-09-01",2012,9,229.33,"Tmin",18.25
"Rincon 1000","2012-09-01",2012,9,229.33,"Tmax",24.35
"Rincon 1000","2012-09-01",2012,9,229.33,"Tavg",21.3
"Rincon 1200","2012-09-01",2012,9,239.06,"Tmin",17.05
"Rincon 1200","2012-09-01",2012,9,239.06,"Tmax",23.05
"Rincon 1200","2012-09-01",2012,9,239.06,"Tavg",20.05
"Maritza","2012-09-01",2012,9,210.8,"Tmin",21.05
"Maritza","2012-09-01",2012,9,210.8,"Tmax",26.45
"Maritza","2012-09-01",2012,9,210.8,"Tavg",23.75
"Pitilla","2012-09-01",2012,9,283.55,"Tmin",20.55
"Pitilla","2012-09-01",2012,9,283.55,"Tmax",25.45
"Pitilla","2012-09-01",2012,9,283.55,"Tavg",23
"Rancho Harold","2012-09-01",2012,9,208.14,"Tmin",20.15
"Rancho Harold","2012-09-01",2012,9,208.14,"Tmax",25.85
"Rancho Harold","2012-09-01",2012,9,208.14,"Tavg",23
"Cacao Arenales","2012-10-01",2012,10,254.07,"Tmin",18.25
"Cacao Arenales","2012-10-01",2012,10,254.07,"Tmax",23.55
"Cacao Arenales","2012-10-01",2012,10,254.07,"Tavg",20.9
"Bosque Humedo","2012-10-01",2012,10,275.69,"Tmin",22.55
"Bosque Humedo","2012-10-01",2012,10,275.69,"Tmax",27.05
"Bosque Humedo","2012-10-01",2012,10,275.69,"Tavg",24.8
"Naranjo Carbonal","2012-10-01",2012,10,249.67,"Tmin",24.55
"Naranjo Carbonal","2012-10-01",2012,10,249.67,"Tmax",28.15
"Naranjo Carbonal","2012-10-01",2012,10,249.67,"Tavg",26.35
"Cacao Sendero Circular","2012-10-01",2012,10,256.36,"Tmin",17.45
"Cacao Sendero Circular","2012-10-01",2012,10,256.36,"Tmax",22.65
"Cacao Sendero Circular","2012-10-01",2012,10,256.36,"Tavg",20.05
"Gongora","2012-10-01",2012,10,253.83,"Tmin",20.55
"Gongora","2012-10-01",2012,10,253.83,"Tmax",26.05
"Gongora","2012-10-01",2012,10,253.83,"Tavg",23.3
"Rincon 1000","2012-10-01",2012,10,260.75,"Tmin",17.85
"Rincon 1000","2012-10-01",2012,10,260.75,"Tmax",23.65
"Rincon 1000","2012-10-01",2012,10,260.75,"Tavg",20.75
"Rincon 1200","2012-10-01",2012,10,262.42,"Tmin",16.65
"Rincon 1200","2012-10-01",2012,10,262.42,"Tmax",22.45
"Rincon 1200","2012-10-01",2012,10,262.42,"Tavg",19.55
"Maritza","2012-10-01",2012,10,236.17,"Tmin",20.85
"Maritza","2012-10-01",2012,10,236.17,"Tmax",25.85
"Maritza","2012-10-01",2012,10,236.17,"Tavg",23.35
"Pitilla","2012-10-01",2012,10,258.43,"Tmin",20.35
"Pitilla","2012-10-01",2012,10,258.43,"Tmax",25.05
"Pitilla","2012-10-01",2012,10,258.43,"Tavg",22.7
"Rancho Harold","2012-10-01",2012,10,254.02,"Tmin",19.85
"Rancho Harold","2012-10-01",2012,10,254.02,"Tmax",25.25
"Rancho Harold","2012-10-01",2012,10,254.02,"Tavg",22.55
"Cacao Arenales","2012-11-01",2012,11,243.51,"Tmin",18.25
"Cacao Arenales","2012-11-01",2012,11,243.51,"Tmax",23.05
"Cacao Arenales","2012-11-01",2012,11,243.51,"Tavg",20.65
"Bosque Humedo","2012-11-01",2012,11,82.6,"Tmin",22.65
"Bosque Humedo","2012-11-01",2012,11,82.6,"Tmax",27.05
"Bosque Humedo","2012-11-01",2012,11,82.6,"Tavg",24.85
"Naranjo Carbonal","2012-11-01",2012,11,38.19,"Tmin",24.45
"Naranjo Carbonal","2012-11-01",2012,11,38.19,"Tmax",28.35
"Naranjo Carbonal","2012-11-01",2012,11,38.19,"Tavg",26.4
"Cacao Sendero Circular","2012-11-01",2012,11,257.05,"Tmin",17.45
"Cacao Sendero Circular","2012-11-01",2012,11,257.05,"Tmax",22.15
"Cacao Sendero Circular","2012-11-01",2012,11,257.05,"Tavg",19.8
"Gongora","2012-11-01",2012,11,169.94,"Tmin",20.55
"Gongora","2012-11-01",2012,11,169.94,"Tmax",25.55
"Gongora","2012-11-01",2012,11,169.94,"Tavg",23.05
"Rincon 1000","2012-11-01",2012,11,248.59,"Tmin",17.95
"Rincon 1000","2012-11-01",2012,11,248.59,"Tmax",23.15
"Rincon 1000","2012-11-01",2012,11,248.59,"Tavg",20.55
"Rincon 1200","2012-11-01",2012,11,275.4,"Tmin",16.85
"Rincon 1200","2012-11-01",2012,11,275.4,"Tmax",21.85
"Rincon 1200","2012-11-01",2012,11,275.4,"Tavg",19.35
"Maritza","2012-11-01",2012,11,201.83,"Tmin",20.65
"Maritza","2012-11-01",2012,11,201.83,"Tmax",25.35
"Maritza","2012-11-01",2012,11,201.83,"Tavg",23
"Pitilla","2012-11-01",2012,11,401.97,"Tmin",20.05
"Pitilla","2012-11-01",2012,11,401.97,"Tmax",24.35
"Pitilla","2012-11-01",2012,11,401.97,"Tavg",22.2
"Rancho Harold","2012-11-01",2012,11,192.72,"Tmin",19.85
"Rancho Harold","2012-11-01",2012,11,192.72,"Tmax",24.85
"Rancho Harold","2012-11-01",2012,11,192.72,"Tavg",22.35
"Cacao Arenales","2012-12-01",2012,12,105.39,"Tmin",18.25
"Cacao Arenales","2012-12-01",2012,12,105.39,"Tmax",23.85
"Cacao Arenales","2012-12-01",2012,12,105.39,"Tavg",21.05
"Bosque Humedo","2012-12-01",2012,12,33.41,"Tmin",22.65
"Bosque Humedo","2012-12-01",2012,12,33.41,"Tmax",27.75
"Bosque Humedo","2012-12-01",2012,12,33.41,"Tavg",25.2
"Naranjo Carbonal","2012-12-01",2012,12,14.52,"Tmin",24.45
"Naranjo Carbonal","2012-12-01",2012,12,14.52,"Tmax",29.05
"Naranjo Carbonal","2012-12-01",2012,12,14.52,"Tavg",26.75
"Cacao Sendero Circular","2012-12-01",2012,12,111.53,"Tmin",17.45
"Cacao Sendero Circular","2012-12-01",2012,12,111.53,"Tmax",22.95
"Cacao Sendero Circular","2012-12-01",2012,12,111.53,"Tavg",20.2
"Gongora","2012-12-01",2012,12,72.85,"Tmin",20.55
"Gongora","2012-12-01",2012,12,72.85,"Tmax",26.45
"Gongora","2012-12-01",2012,12,72.85,"Tavg",23.5
"Rincon 1000","2012-12-01",2012,12,115.26,"Tmin",18.05
"Rincon 1000","2012-12-01",2012,12,115.26,"Tmax",23.85
"Rincon 1000","2012-12-01",2012,12,115.26,"Tavg",20.95
"Rincon 1200","2012-12-01",2012,12,127.86,"Tmin",16.85
"Rincon 1200","2012-12-01",2012,12,127.86,"Tmax",22.55
"Rincon 1200","2012-12-01",2012,12,127.86,"Tavg",19.7
"Maritza","2012-12-01",2012,12,86.32,"Tmin",20.65
"Maritza","2012-12-01",2012,12,86.32,"Tmax",26.05
"Maritza","2012-12-01",2012,12,86.32,"Tavg",23.35
"Pitilla","2012-12-01",2012,12,175.31,"Tmin",20.05
"Pitilla","2012-12-01",2012,12,175.31,"Tmax",24.85
"Pitilla","2012-12-01",2012,12,175.31,"Tavg",22.45
"Rancho Harold","2012-12-01",2012,12,82.82,"Tmin",19.85
"Rancho Harold","2012-12-01",2012,12,82.82,"Tmax",25.65
"Rancho Harold","2012-12-01",2012,12,82.82,"Tavg",22.75
"Cacao Arenales","2013-01-01",2013,1,42.95,"Tmin",18.65
"Cacao Arenales","2013-01-01",2013,1,42.95,"Tmax",24.95
"Cacao Arenales","2013-01-01",2013,1,42.95,"Tavg",21.8
"Bosque Humedo","2013-01-01",2013,1,10.18,"Tmin",22.65
"Bosque Humedo","2013-01-01",2013,1,10.18,"Tmax",28.35
"Bosque Humedo","2013-01-01",2013,1,10.18,"Tavg",25.5
"Naranjo Carbonal","2013-01-01",2013,1,3.5,"Tmin",24.35
"Naranjo Carbonal","2013-01-01",2013,1,3.5,"Tmax",29.35
"Naranjo Carbonal","2013-01-01",2013,1,3.5,"Tavg",26.85
"Cacao Sendero Circular","2013-01-01",2013,1,45.88,"Tmin",17.85
"Cacao Sendero Circular","2013-01-01",2013,1,45.88,"Tmax",24.15
"Cacao Sendero Circular","2013-01-01",2013,1,45.88,"Tavg",21
"Gongora","2013-01-01",2013,1,28.03,"Tmin",20.75
"Gongora","2013-01-01",2013,1,28.03,"Tmax",27.35
"Gongora","2013-01-01",2013,1,28.03,"Tavg",24.05
"Rincon 1000","2013-01-01",2013,1,46.39,"Tmin",18.35
"Rincon 1000","2013-01-01",2013,1,46.39,"Tmax",24.95
"Rincon 1000","2013-01-01",2013,1,46.39,"Tavg",21.65
"Rincon 1200","2013-01-01",2013,1,52.47,"Tmin",17.25
"Rincon 1200","2013-01-01",2013,1,52.47,"Tmax",23.75
"Rincon 1200","2013-01-01",2013,1,52.47,"Tavg",20.5
"Maritza","2013-01-01",2013,1,34.71,"Tmin",20.75
"Maritza","2013-01-01",2013,1,34.71,"Tmax",26.85
"Maritza","2013-01-01",2013,1,34.71,"Tavg",23.8
"Pitilla","2013-01-01",2013,1,76.56,"Tmin",20.05
"Pitilla","2013-01-01",2013,1,76.56,"Tmax",25.55
"Pitilla","2013-01-01",2013,1,76.56,"Tavg",22.8
"Rancho Harold","2013-01-01",2013,1,32.51,"Tmin",20.15
"Rancho Harold","2013-01-01",2013,1,32.51,"Tmax",26.65
"Rancho Harold","2013-01-01",2013,1,32.51,"Tavg",23.4
"Cacao Arenales","2013-02-01",2013,2,21.03,"Tmin",17.95
"Cacao Arenales","2013-02-01",2013,2,21.03,"Tmax",25.65
"Cacao Arenales","2013-02-01",2013,2,21.03,"Tavg",21.8
"Bosque Humedo","2013-02-01",2013,2,4.32,"Tmin",22.25
"Bosque Humedo","2013-02-01",2013,2,4.32,"Tmax",29.05
"Bosque Humedo","2013-02-01",2013,2,4.32,"Tavg",25.65
"Naranjo Carbonal","2013-02-01",2013,2,1.33,"Tmin",24.15
"Naranjo Carbonal","2013-02-01",2013,2,1.33,"Tmax",29.85
"Naranjo Carbonal","2013-02-01",2013,2,1.33,"Tavg",27
"Cacao Sendero Circular","2013-02-01",2013,2,22.47,"Tmin",17.15
"Cacao Sendero Circular","2013-02-01",2013,2,22.47,"Tmax",24.75
"Cacao Sendero Circular","2013-02-01",2013,2,22.47,"Tavg",20.95
"Gongora","2013-02-01",2013,2,13.51,"Tmin",20.35
"Gongora","2013-02-01",2013,2,13.51,"Tmax",28.35
"Gongora","2013-02-01",2013,2,13.51,"Tavg",24.35
"Rincon 1000","2013-02-01",2013,2,24.8,"Tmin",17.65
"Rincon 1000","2013-02-01",2013,2,24.8,"Tmax",25.65
"Rincon 1000","2013-02-01",2013,2,24.8,"Tavg",21.65
"Rincon 1200","2013-02-01",2013,2,28.01,"Tmin",16.45
"Rincon 1200","2013-02-01",2013,2,28.01,"Tmax",24.25
"Rincon 1200","2013-02-01",2013,2,28.01,"Tavg",20.35
"Maritza","2013-02-01",2013,2,16.79,"Tmin",20.35
"Maritza","2013-02-01",2013,2,16.79,"Tmax",27.75
"Maritza","2013-02-01",2013,2,16.79,"Tavg",24.05
"Pitilla","2013-02-01",2013,2,38.81,"Tmin",19.65
"Pitilla","2013-02-01",2013,2,38.81,"Tmax",26.25
"Pitilla","2013-02-01",2013,2,38.81,"Tavg",22.95
"Rancho Harold","2013-02-01",2013,2,15.78,"Tmin",19.55
"Rancho Harold","2013-02-01",2013,2,15.78,"Tmax",27.45
"Rancho Harold","2013-02-01",2013,2,15.78,"Tavg",23.5
"Cacao Arenales","2013-03-01",2013,3,17.64,"Tmin",18.25
"Cacao Arenales","2013-03-01",2013,3,17.64,"Tmax",26.45
"Cacao Arenales","2013-03-01",2013,3,17.64,"Tavg",22.35
